date,0,1
2015-02-24,323.0842107462412,14.447687085109925
2015-02-25,330.96620466091105,14.2190136819463
2015-02-26,319.6211911390917,13.911056968165102
2015-02-27,331.20752686734755,13.712646279093846
2015-03-02,334.13350052131875,13.494145569146724
2015-03-03,323.5974954740326,13.373097671594493
2015-03-04,327.71933440134717,13.03536748205463
2015-03-05,330.35352740978885,12.856388690046762
2015-03-06,339.5116198146293,12.662704666619316
2015-04-02,377.74723195816733,12.36912163367063
2015-04-03,335.34663995039534,12.703740805619997
2015-04-06,346.64470764203264,12.142490438057767
2015-04-07,332.7940124777529,11.667665461204344
2015-04-08,368.8095447075106,11.170090618666327
2015-04-09,339.47020200396673,10.862137075401238
2015-04-10,330.92784350807045,10.969078481170904
2015-04-13,342.45791514922166,9.955106097770722
2015-04-14,338.16084616629104,9.896211855073483
2015-04-15,343.7932204503346,9.230879340375537
2015-04-16,327.40882036126294,8.820552029719588
2015-04-17,334.39671803858346,8.372336624089007
2015-04-20,353.4338620851037,8.07476986911146
2015-04-21,339.3053590942115,7.488473213660152
2015-04-22,366.4704642057265,7.068380660615172
2015-04-23,343.9392109937973,6.622280342472825
2015-04-24,334.01852859936577,6.900123699299128
2015-04-27,341.0024865432334,5.941103078936921
2015-04-28,358.0829811353269,6.200227915954493
2015-05-13,343.95508938451894,8.1330424603485
2015-06-17,320.99104811943016,7.312808774507422
2015-06-18,336.71372415175074,5.583549186703181
2015-06-19,337.37289295196024,6.417997691527754
2015-06-22,348.43529962687654,5.79017886884082
2015-06-23,335.35133416963555,5.596561136950789
2015-06-24,334.6871425763474,5.61830777289666
2015-06-25,338.0939932793366,5.915221892305227
2015-06-26,333.69191360836487,5.922583660291484
2015-06-29,342.27448955355453,5.813068320907696
2015-06-30,340.4461226545677,6.029809439568594
2015-07-01,347.3403002863731,5.976143147819171
2015-07-02,342.39733011171455,6.08626863308798
2015-07-03,351.5629003454773,5.607422372458658
2015-09-04,380.09659022440957,5.811104193904325
2015-09-07,365.5783716057137,6.789961224480233
2015-09-08,358.358396914734,6.256937809455776
2015-09-09,361.5076357644755,5.84020681028077
2015-09-10,355.1825464161249,5.984966732840929
2015-09-11,370.7088294489894,6.282167608390012
2015-09-14,358.3085054781269,6.280962812380651
2015-09-15,352.3957125852307,6.327286243410857
2015-09-16,365.72426192847837,5.904323079547352
2015-09-17,353.0114243753758,6.2187579694261945
2015-09-18,365.18943762024986,5.987449710255938
2015-09-21,367.9882101084128,6.062388366024239
2015-09-22,357.8132109472031,5.908579257997439
2015-09-23,372.17505187657554,5.924340480592706
2015-09-24,353.8733367067398,5.970858401618073
2015-09-25,359.84979845151776,6.013265329308167
2015-09-28,373.42155345420747,5.9865577956102305
2015-09-29,356.5114790667403,6.966477009557423
2015-09-30,359.3827384750204,5.841969369614789
2015-10-01,350.9480014494054,5.739946021041754
2015-10-02,354.92244948789346,5.6909896132400535
2015-10-05,366.64470301690204,5.8862130874094705
2015-10-06,348.1325552148946,5.592287412019489
2015-10-07,353.07077564461434,5.697386455080397
2015-10-08,352.56917527699164,5.697839421987445
2015-10-09,364.78936873865655,5.929751270313216
2015-10-12,359.18581813032444,5.93136600104663
2015-10-13,357.29173692970727,5.84234010980593
2015-10-14,392.7699501581467,6.042913153629918
2015-10-15,367.4899716410581,6.134712471900294
2015-11-16,343.4995116290295,7.953680332020662
2015-11-17,370.0432387229305,6.840927233626601
2015-11-18,360.9021536760299,6.849148693460183
2015-11-19,351.2362661182647,6.619494599460199
2015-11-20,361.7293239622795,6.498893418135072
2015-11-23,361.4770906325016,6.633848301919854
2016-02-04,350.47753196728235,6.598911939591716
2016-02-05,383.9058879277595,8.458170431063069
2016-02-08,388.15069937083695,7.959551096552559
2016-02-09,376.88441682978873,8.326949111974516
2016-02-10,379.52191454280586,8.296983929481058
2016-02-11,383.2982209690227,8.493431684251787
2016-02-12,380.8655932491654,8.892432825724857
2016-02-15,384.87276503957196,8.896378027192673
2016-02-16,379.2211951595381,9.148656582036928
2016-02-17,383.15562573272746,9.35386028076329
2016-02-18,370.24697301335357,9.566395906117323
2016-02-19,369.4875495203883,9.969818936378882
2016-02-22,380.519049082593,9.892183843510907
2016-02-23,381.7206264909979,10.12578728243616
2016-02-24,373.72099267644234,10.113269154872945
2016-02-25,382.64963471831624,10.3403526128267
2016-02-26,382.7258551375452,10.238199411301963
2016-02-29,383.97393996349,10.397034967073383
2016-03-01,372.94639600319084,10.31629541680428
2016-03-02,369.4058332759462,10.31416606501352
2016-03-03,363.2707296570616,10.250920760755406
2016-03-04,368.13326326313916,10.222765063797898
2016-03-07,371.81867627852813,10.120154948497937
2016-03-08,374.7624004881263,10.287506088435736
2016-03-09,371.131250805093,10.120099072655412
2016-03-10,381.1258255027591,9.921708563547234
2016-03-11,383.3988744171746,9.758130413005766
2016-03-14,404.4910679844186,9.641241100341217
2016-03-15,378.516467161224,10.311330465528016
2016-03-16,376.35051237184973,9.727198948645533
2016-03-17,376.4969521586536,9.128181453914696
2016-03-18,379.97206113171455,8.757311927622595
2016-03-21,378.7538003588557,8.63697536669565
2016-03-22,372.14213102324976,8.507074592463972
2016-03-23,378.2775173083801,8.295689238606972
2016-03-24,376.70441202784747,8.116894332674256
2016-03-25,374.55199164474806,7.902751657241603
2016-03-28,379.7436570537152,7.760968682146838
2016-03-29,387.13923506914864,7.671820490306819
2016-03-31,368.97899241873654,7.9084218168287945
2016-04-01,389.936001764809,7.471997766136442
2016-04-04,378.6505015089713,7.322635722024332
2016-04-05,379.41098090500947,6.525543511594894
2016-04-06,382.28087795517735,6.626146633011013
2016-04-07,373.9767753897898,6.468675053626432
2016-04-08,368.27668604936684,6.14267373280378
2016-04-11,377.0298312378315,6.108662127736939
2016-04-12,372.0526367451927,6.073592273880838
2016-04-13,372.40730338767094,6.219641029832351
2016-04-14,379.40917388390847,6.063552941762842
2016-04-15,367.9621717123776,6.197725741760428
2016-04-18,383.60895468671447,6.187655189374685
2016-04-19,367.2408442444539,5.901851403385797
2016-04-20,376.3936074011765,5.973774060802555
2016-04-21,376.5193969335208,5.9187199128993235
2016-04-22,373.1268968986389,5.898474253648729
2016-04-25,375.3619324702639,5.93319723700675
2016-04-26,364.7967814237746,5.698460328021267
2016-04-27,367.5794976560203,5.779528047579137
2016-04-28,357.2896042173552,5.974511588275627
2016-04-29,377.9444061147915,5.692645438430612
