2014-10-06,
2014-10-07,
2014-10-08,
2014-10-09,
2014-10-10,
2014-10-13,
2014-10-14,
2014-10-15,
2014-10-16,
2014-10-17,
2014-10-20,
2014-10-21,
2014-10-22,
2014-10-23,
2014-10-24,
2014-10-27,
2014-10-28,
2014-10-29,
2014-10-30,
2014-10-31,
2014-11-03,
2014-11-04,
2014-11-05,
2014-11-06,
2014-11-07,
2014-11-10,
2014-12-03,
2014-12-04,
2014-12-05,
2014-12-08,
2014-12-09,
2014-12-10,
2014-12-11,
2014-12-12,
2014-12-15,
2014-12-16,
2014-12-17,
2014-12-18,
2014-12-19,
2014-12-22,
2014-12-23,
2014-12-24,
2014-12-25,
2014-12-26,
2014-12-29,
2014-12-30,
2015-01-05,
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-19,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-26,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-02-02,
2015-02-03,
2015-02-06,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,
2015-02-16,
2015-02-17,
2015-02-18,
2015-02-19,
2015-02-20,
2015-02-23,
2015-02-24,
2015-02-25,
2015-02-26,
2015-02-27,
2015-03-02,
2015-03-03,
2015-03-04,
2015-03-05,
2015-03-06,
2015-04-02,
2015-04-03,
2015-04-06,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,
2015-04-13,
2015-04-14,
2015-04-15,
2015-04-16,
2015-04-17,189.37977346783242
2015-04-20,188.80713648777993
2015-04-21,192.40183432641365
2015-04-22,179.3666553448017
2015-04-23,174.67207754627913
2015-04-24,195.0308259186078
2015-04-27,168.00808764672075
2015-04-28,167.27549021794565
2015-05-13,209.80665524826665
2015-06-17,165.57015428168603
2015-06-18,153.82626818274102
2015-06-19,165.6804798429605
2015-06-22,139.3346518603541
2015-06-23,141.92777098665587
2015-06-24,133.19612801254272
2015-06-25,124.442863926313
2015-06-26,122.11223134188391
2015-06-29,113.22155781432828
2015-06-30,105.70978828827299
2015-07-01,106.29289507764213
2015-07-02,100.41190293840455
2015-07-03,98.3405414735531
2015-09-04,99.53981981658903
2015-09-07,79.2368283661225
2015-09-08,98.4766805339833
2015-09-09,73.73540038701549
2015-09-10,78.7220597392699
2015-09-11,83.92226266311629
2015-09-14,79.47372748510034
2015-09-15,80.02895228473969
2015-09-16,86.283625189597
2015-09-17,96.50012639192465
2015-09-18,94.54854414423966
2015-09-21,110.10222529312412
2015-09-22,79.74329664915729
2015-09-23,79.70547951494537
2015-09-24,77.53752424225627
2015-09-25,110.87803010597233
2015-09-28,75.9929286621314
2015-09-29,126.82065880830196
2015-09-30,99.40293361710651
2015-10-01,95.51195695261634
2015-10-02,79.79618422811807
2015-10-05,90.22324364700665
2015-10-06,88.99115501511432
2015-10-07,80.84965801860689
2015-10-08,84.16793979988752
2015-10-09,87.9412507119328
2015-10-12,80.81605193069755
2015-10-13,98.96756688261083
2015-10-14,104.91574787929392
2015-10-15,77.91149562888994
2015-11-16,171.47353195805954
2015-11-17,88.80305357024294
2015-11-18,144.90232037451463
2015-11-19,87.54404949535746
2015-11-20,83.78109551293241
2015-11-23,99.85631187315111
2016-02-04,116.5980390604077
2016-02-05,126.917616003887
2016-02-08,137.090070496483
2016-02-09,106.13143267967365
2016-02-10,132.48966326845928
2016-02-11,119.85413304612283
2016-02-12,124.81298885470338
2016-02-15,114.52507282271736
2016-02-16,126.78220123078337
2016-02-17,123.63574020431652
2016-02-18,134.73184501415162
2016-02-19,129.37938846039063
2016-02-22,145.77389391647588
2016-02-23,133.51003520425562
2016-02-24,135.00549685898164
2016-02-25,134.50781812318826
2016-02-26,144.75544059862725
2016-02-29,138.30454808082607
2016-03-01,137.938260821667
2016-03-02,145.39780831415814
2016-03-03,148.4617477966383
2016-03-04,141.54349451821
2016-03-07,145.91477958262283
2016-03-08,143.50745198354414
2016-03-09,150.84985255384487
2016-03-10,137.97297803753872
2016-03-11,139.11641507250187
2016-03-14,158.60198093882434
2016-03-15,178.891115417434
2016-03-16,152.76764409703824
2016-03-17,140.66630808017223
2016-03-18,138.21501271696386
2016-03-21,144.04102324984368
2016-03-22,154.5615987097102
2016-03-23,143.5264477924461
2016-03-24,145.8889600981291
2016-03-25,138.36973757492328
2016-03-28,143.12238574338863
2016-03-29,140.02219210224007
2016-03-31,138.96408360008326
2016-04-01,141.20345042121724
2016-04-04,162.02654261290112
2016-04-05,137.365052201991
2016-04-06,131.27436364969586
2016-04-07,128.9548803089619
2016-04-08,132.14655874278714
2016-04-11,122.7067551243266
2016-04-12,121.75798511844326
2016-04-13,117.38170533501157
2016-04-14,122.97374758495448
2016-04-15,112.68361834286713
2016-04-18,117.20016016427014
2016-04-19,101.51491395975214
2016-04-20,103.28400945681001
2016-04-21,103.23427813719826
2016-04-22,100.75701314977441
2016-04-25,96.89204618818086
2016-04-26,119.67427654903068
2016-04-27,91.36095837364891
2016-04-28,90.53287601665592
2016-04-29,78.37446082039874
2016-05-02,93.57577852930812
2016-05-03,85.29873092881441
2016-05-04,91.47177577105855
2016-05-05,67.14522322594087
2016-05-06,72.45186639348971
2016-05-23,72.10547331139507
2016-05-24,149.77514189190882
2016-05-25,74.08676821176157
2016-05-26,101.06401171882194
2016-05-27,80.70907732679126
2016-05-30,71.09247515614408
2016-05-31,109.89973090542614
2016-06-01,90.27922656854014
2016-06-02,70.29814592139535
